Pose					roll		pitch		yaw		translation_x	translation_y	translation_z
-----------------------------------------------------------------------------------------------------
Pose 244:	   0.56916	   0.01327	   0.27265	       -0.09695	       -0.03269	       -0.03158
Pose 245:	   0.56917	   0.01329	   0.27269	       -0.09700	       -0.03255	       -0.03167
Pose 246:	   0.56926	   0.01345	   0.27282	       -0.09744	       -0.03255	       -0.03181
Pose 247:	   0.56943	   0.01371	   0.27299	       -0.09820	       -0.03239	       -0.03221
Pose 248:	   0.56950	   0.01381	   0.27307	       -0.09857	       -0.03236	       -0.03232
Pose 249:	   0.56969	   0.01406	   0.27324	       -0.09935	       -0.03223	       -0.03266
Pose 250:	   0.56969	   0.01413	   0.27342	       -0.09977	       -0.03217	       -0.03279
Pose 251:	   0.56969	   0.01413	   0.27342	       -0.09977	       -0.03217	       -0.03279
Pose 252:	   0.56996	   0.01455	   0.27379	       -0.10114	       -0.03198	       -0.03352
Pose 253:	   0.57013	   0.01484	   0.27398	       -0.10198	       -0.03177	       -0.03393
Pose 254:	   0.57008	   0.01483	   0.27431	       -0.10248	       -0.03175	       -0.03423
Pose 255:	   0.57017	   0.01499	   0.27463	       -0.10324	       -0.03158	       -0.03466
Pose 256:	   0.57019	   0.01506	   0.27490	       -0.10364	       -0.03158	       -0.03499
Pose 257:	   0.57025	   0.01522	   0.27528	       -0.10456	       -0.03134	       -0.03540
Pose 258:	   0.57043	   0.01549	   0.27543	       -0.10513	       -0.03122	       -0.03589
Pose 259:	   0.57054	   0.01569	   0.27582	       -0.10616	       -0.03034	       -0.03641
Pose 260:	   0.57065	   0.01589	   0.27618	       -0.10696	       -0.03018	       -0.03677
Pose 261:	   0.57068	   0.01596	   0.27638	       -0.10729	       -0.03000	       -0.03695
Pose 262:	   0.57081	   0.01620	   0.27672	       -0.10804	       -0.02983	       -0.03732
Pose 263:	   0.57094	   0.01643	   0.27705	       -0.10879	       -0.02965	       -0.03767
Pose 264:	   0.57099	   0.01650	   0.27714	       -0.10883	       -0.02956	       -0.03795
Pose 265:	   0.57105	   0.01657	   0.27725	       -0.10888	       -0.02947	       -0.03824
Pose 266:	   0.57118	   0.01685	   0.27771	       -0.10984	       -0.02932	       -0.03872
Pose 267:	   0.57135	   0.01717	   0.27816	       -0.11077	       -0.02920	       -0.03921
Pose 268:	   0.57150	   0.01746	   0.27862	       -0.11162	       -0.02907	       -0.03966
Pose 269:	   0.57163	   0.01773	   0.27907	       -0.11236	       -0.02894	       -0.04008
Pose 270:	   0.57163	   0.01773	   0.27907	       -0.11236	       -0.02894	       -0.04008
Pose 271:	   0.57163	   0.01773	   0.27907	       -0.11236	       -0.02894	       -0.04008
Pose 272:	   0.57163	   0.01773	   0.27907	       -0.11236	       -0.02894	       -0.04008
Pose 273:	   0.57174	   0.01786	   0.27946	       -0.11255	       -0.02709	       -0.04095
Pose 274:	   0.57174	   0.01784	   0.27948	       -0.11253	       -0.02702	       -0.04105
Pose 275:	   0.57216	   0.01802	   0.27921	       -0.11153	       -0.02761	       -0.04025
Pose 276:	   0.57217	   0.01802	   0.27927	       -0.11170	       -0.02755	       -0.04043
Pose 277:	   0.57238	   0.01843	   0.27967	       -0.11227	       -0.02750	       -0.04041
Pose 278:	   0.57238	   0.01843	   0.27967	       -0.11227	       -0.02750	       -0.04041
Pose 279:	   0.57259	   0.01881	   0.27995	       -0.11289	       -0.02730	       -0.04079
Pose 280:	   0.57259	   0.01881	   0.27995	       -0.11291	       -0.02723	       -0.04079
Pose 281:	   0.57263	   0.01891	   0.28007	       -0.11320	       -0.02712	       -0.04092
Pose 282:	   0.57267	   0.01897	   0.28019	       -0.11353	       -0.02705	       -0.04104
Pose 283:	   0.57275	   0.01919	   0.28049	       -0.11398	       -0.02689	       -0.04124
Pose 284:	   0.57280	   0.01926	   0.28062	       -0.11435	       -0.02682	       -0.04136
Pose 285:	   0.57280	   0.01927	   0.28068	       -0.11445	       -0.02670	       -0.04138
Pose 286:	   0.57289	   0.01940	   0.28082	       -0.11487	       -0.02665	       -0.04148
Pose 287:	   0.57289	   0.01940	   0.28082	       -0.11489	       -0.02654	       -0.04149
Pose 288:	   0.57293	   0.01946	   0.28092	       -0.11520	       -0.02644	       -0.04158
Pose 289:	   0.57300	   0.01961	   0.28114	       -0.11582	       -0.02620	       -0.04186
Pose 290:	   0.57312	   0.01976	   0.28119	       -0.11614	       -0.02612	       -0.04205
Pose 291:	   0.57312	   0.01976	   0.28119	       -0.11614	       -0.02612	       -0.04205
Pose 292:	   0.57361	   0.02053	   0.28142	       -0.11701	       -0.02576	       -0.04246
Pose 293:	   0.57361	   0.02053	   0.28142	       -0.11703	       -0.02565	       -0.04246
Pose 294:	   0.57361	   0.02053	   0.28142	       -0.11707	       -0.02546	       -0.04248
Pose 295:	   0.57369	   0.02065	   0.28159	       -0.11782	       -0.02399	       -0.04270
Pose 296:	   0.57378	   0.02079	   0.28179	       -0.11838	       -0.02375	       -0.04283
